101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.137000		0.560000		-0.179222
0.138000		0.560000		-0.178802
0.139000		0.560000		-0.178399
0.140000		0.560000		-0.178013
0.141000		0.560000		-0.177642
0.142000		0.560000		-0.177289
0.143000		0.560000		-0.176950
0.144000		0.560000		-0.176628
0.145000		0.560000		-0.176320
0.146000		0.560000		-0.176027
0.147000		0.560000		-0.175749
0.148000		0.560000		-0.175485
0.149000		0.560000		-0.175234
0.150000		0.560000		-0.174997
0.151000		0.560000		-0.174774
0.152000		0.560000		-0.174563
0.153000		0.560000		-0.174364
0.154000		0.560000		-0.174178
0.155000		0.560000		-0.174004
0.156000		0.560000		-0.173841
0.157000		0.560000		-0.173690
0.158000		0.560000		-0.173550
0.159000		0.560000		-0.173420
0.160000		0.560000		-0.173301
0.161000		0.560000		-0.173192
0.162000		0.560000		-0.173093
0.163000		0.560000		-0.173003
0.164000		0.560000		-0.172923
0.165000		0.560000		-0.172852
0.166000		0.560000		-0.172789
0.167000		0.560000		-0.172736
0.168000		0.560000		-0.172690
0.169000		0.560000		-0.172652
0.170000		0.560000		-0.172623
0.171000		0.560000		-0.172600
0.172000		0.560000		-0.172585
0.173000		0.560000		-0.172577
0.174000		0.560000		-0.172577
0.175000		0.560000		-0.172582
0.176000		0.560000		-0.172594
0.177000		0.560000		-0.172613
0.178000		0.560000		-0.172637
0.179000		0.560000		-0.172667
0.180000		0.560000		-0.172703
0.181000		0.560000		-0.172744
0.182000		0.560000		-0.172791
0.183000		0.560000		-0.172843
0.184000		0.560000		-0.172899
0.185000		0.560000		-0.172960
0.186000		0.560000		-0.173026
0.187000		0.560000		-0.173096
0.188000		0.560000		-0.173171
0.189000		0.560000		-0.173250
0.190000		0.560000		-0.173332
0.191000		0.560000		-0.173419
0.192000		0.560000		-0.173509
0.193000		0.560000		-0.173602
0.194000		0.560000		-0.173699
0.195000		0.560000		-0.173799
0.196000		0.560000		-0.173903
0.197000		0.560000		-0.174009
0.198000		0.560000		-0.174118
0.199000		0.560000		-0.174231
0.200000		0.560000		-0.174345
0.100000		0.580000		-0.207608
0.101000		0.580000		-0.206491
0.102000		0.580000		-0.205388
0.103000		0.580000		-0.204301
0.104000		0.580000		-0.203231
0.105000		0.580000		-0.202178
0.106000		0.580000		-0.201143
0.107000		0.580000		-0.200126
0.108000		0.580000		-0.199129
0.109000		0.580000		-0.198151
0.110000		0.580000		-0.197193
0.111000		0.580000		-0.196256
0.112000		0.580000		-0.195339
0.113000		0.580000		-0.194442
0.114000		0.580000		-0.193567
0.115000		0.580000		-0.192713
0.116000		0.580000		-0.191881
0.117000		0.580000		-0.191069
0.118000		0.580000		-0.190279
0.119000		0.580000		-0.189511
0.120000		0.580000		-0.188763
0.121000		0.580000		-0.188037
0.122000		0.580000		-0.187333
0.123000		0.580000		-0.186649
0.124000		0.580000		-0.185986
0.125000		0.580000		-0.185343
0.126000		0.580000		-0.184722
0.127000		0.580000		-0.184120
0.128000		0.580000		-0.183539
0.129000		0.580000		-0.182978
0.130000		0.580000		-0.182436
0.131000		0.580000		-0.181914
0.132000		0.580000		-0.181410
0.133000		0.580000		-0.180926
0.134000		0.580000		-0.180460
0.135000		0.580000		-0.180012
0.136000		0.580000		-0.179582
0.137000		0.580000		-0.179170
0.138000		0.580000		-0.178775
0.139000		0.580000		-0.178397
0.140000		0.580000		-0.178035
0.141000		0.580000		-0.177690
0.142000		0.580000		-0.177361
0.143000		0.580000		-0.177048
0.144000		0.580000		-0.176749
0.145000		0.580000		-0.176466
0.146000		0.580000		-0.176198
0.147000		0.580000		-0.175943
0.148000		0.580000		-0.175703
0.149000		0.580000		-0.175477
0.150000		0.580000		-0.175263
0.151000		0.580000		-0.175063
0.152000		0.580000		-0.174876
0.153000		0.580000		-0.174701
0.154000		0.580000		-0.174538
0.155000		0.580000		-0.174387
0.156000		0.580000		-0.174247
0.157000		0.580000		-0.174118
0.158000		0.580000		-0.174000
0.159000		0.580000		-0.173893
0.160000		0.580000		-0.173796
0.161000		0.580000		-0.173709
0.162000		0.580000		-0.173632
0.163000		0.580000		-0.173564
0.164000		0.580000		-0.173506
0.165000		0.580000		-0.173456
0.166000		0.580000		-0.173415
0.167000		0.580000		-0.173382
0.168000		0.580000		-0.173358
0.169000		0.580000		-0.173341
0.170000		0.580000		-0.173332
0.171000		0.580000		-0.173331
0.172000		0.580000		-0.173336
0.173000		0.580000		-0.173349
0.174000		0.580000		-0.173368
0.175000		0.580000		-0.173393
0.176000		0.580000		-0.173425
0.177000		0.580000		-0.173463
0.178000		0.580000		-0.173507
0.179000		0.580000		-0.173557
0.180000		0.580000		-0.173612
0.181000		0.580000		-0.173672
0.182000		0.580000		-0.173738
0.183000		0.580000		-0.173808
0.184000		0.580000		-0.173883
0.185000		0.580000		-0.173963
0.186000		0.580000		-0.174047
0.187000		0.580000		-0.174136
0.188000		0.580000		-0.174228
0.189000		0.580000		-0.174325
0.190000		0.580000		-0.174425
0.191000		0.580000		-0.174529
0.192000		0.580000		-0.174636
0.193000		0.580000		-0.174747
0.194000		0.580000		-0.174861
0.195000		0.580000		-0.174978
0.196000		0.580000		-0.175098
0.197000		0.580000		-0.175221
0.198000		0.580000		-0.175347
0.199000		0.580000		-0.175475
0.200000		0.580000		-0.175606
0.100000		0.600000		-0.206765
0.101000		0.600000		-0.205660
0.102000		0.600000		-0.204570
0.103000		0.600000		-0.203497
0.104000		0.600000		-0.202442
0.105000		0.600000		-0.201406
0.106000		0.600000		-0.200388
0.107000		0.600000		-0.199390
0.108000		0.600000		-0.198412
0.109000		0.600000		-0.197454
0.110000		0.600000		-0.196517
0.111000		0.600000		-0.195601
0.112000		0.600000		-0.194706
0.113000		0.600000		-0.193832
0.114000		0.600000		-0.192980
0.115000		0.600000		-0.192149
0.116000		0.600000		-0.191339
0.117000		0.600000		-0.190552
0.118000		0.600000		-0.189786
0.119000		0.600000		-0.189041
0.120000		0.600000		-0.188318
0.121000		0.600000		-0.187617
0.122000		0.600000		-0.186936
0.123000		0.600000		-0.186277
0.124000		0.600000		-0.185639
0.125000		0.600000		-0.185021
0.126000		0.600000		-0.184424
0.127000		0.600000		-0.183847
0.128000		0.600000		-0.183290
0.129000		0.600000		-0.182754
0.130000		0.600000		-0.182236
0.131000		0.600000		-0.181738
0.132000		0.600000		-0.181259
0.133000		0.600000		-0.180799
0.134000		0.600000		-0.180357
0.135000		0.600000		-0.179933
0.136000		0.600000		-0.179528
0.137000		0.600000		-0.179139
0.138000		0.600000		-0.178768
0.139000		0.600000		-0.178413
0.140000		0.600000		-0.178075
0.141000		0.600000		-0.177753
0.142000		0.600000		-0.177448
0.143000		0.600000		-0.177157
0.144000		0.600000		-0.176882
0.145000		0.600000		-0.176621
0.146000		0.600000		-0.176376
0.147000		0.600000		-0.176144
0.148000		0.600000		-0.175926
0.149000		0.600000		-0.175722
0.150000		0.600000		-0.175531
0.151000		0.600000		-0.175353
0.152000		0.600000		-0.175187
0.153000		0.600000		-0.175034
0.154000		0.600000		-0.174892
0.155000		0.600000		-0.174762
0.156000		0.600000		-0.174644
0.157000		0.600000		-0.174537
0.158000		0.600000		-0.174440
0.159000		0.600000		-0.174354
0.160000		0.600000		-0.174278
0.161000		0.600000		-0.174212
0.162000		0.600000		-0.174155
0.163000		0.600000		-0.174108
0.164000		0.600000		-0.174069
0.165000		0.600000		-0.174040
0.166000		0.600000		-0.174019
0.167000		0.600000		-0.174006
0.168000		0.600000		-0.174002
0.169000		0.600000		-0.174005
0.170000		0.600000		-0.174015
0.171000		0.600000		-0.174033
0.172000		0.600000		-0.174058
0.173000		0.600000		-0.174090
0.174000		0.600000		-0.174128
0.175000		0.600000		-0.174173
0.176000		0.600000		-0.174224
0.177000		0.600000		-0.174281
0.178000		0.600000		-0.174344
0.179000		0.600000		-0.174412
0.180000		0.600000		-0.174485
0.181000		0.600000		-0.174564
0.182000		0.600000		-0.174648
0.183000		0.600000		-0.174737
0.184000		0.600000		-0.174830
0.185000		0.600000		-0.174927
0.186000		0.600000		-0.175029
0.187000		0.600000		-0.175135
0.188000		0.600000		-0.175245
0.189000		0.600000		-0.175359
0.190000		0.600000		-0.175477
0.191000		0.600000		-0.175598
0.192000		0.600000		-0.175722
0.193000		0.600000		-0.175850
0.194000		0.600000		-0.175980
0.195000		0.600000		-0.176114
0.196000		0.600000		-0.176251
0.197000		0.600000		-0.176390
0.198000		0.600000		-0.176532
0.199000		0.600000		-0.176676
0.200000		0.600000		-0.176823
0.100000		0.620000		-0.205996
0.101000		0.620000		-0.204903
0.102000		0.620000		-0.203828
0.103000		0.620000		-0.202771
0.104000		0.620000		-0.201733
0.105000		0.620000		-0.200714
0.106000		0.620000		-0.199715
0.107000		0.620000		-0.198736
0.108000		0.620000		-0.197777
0.109000		0.620000		-0.196840
0.110000		0.620000		-0.195923
0.111000		0.620000		-0.195028
0.112000		0.620000		-0.194155
0.113000		0.620000		-0.193303
0.114000		0.620000		-0.192472
0.115000		0.620000		-0.191664
0.116000		0.620000		-0.190877
0.117000		0.620000		-0.190112
0.118000		0.620000		-0.189369
0.119000		0.620000		-0.188647
0.120000		0.620000		-0.187947
0.121000		0.620000		-0.187269
0.122000		0.620000		-0.186611
0.123000		0.620000		-0.185975
0.124000		0.620000		-0.185359
0.125000		0.620000		-0.184765
0.126000		0.620000		-0.184190
0.127000		0.620000		-0.183636
0.128000		0.620000		-0.183102
0.129000		0.620000		-0.182588
0.130000		0.620000		-0.182093
0.131000		0.620000		-0.181617
0.132000		0.620000		-0.181160
0.133000		0.620000		-0.180722
0.134000		0.620000		-0.180302
0.135000		0.620000		-0.179900
0.136000		0.620000		-0.179516
0.137000		0.620000		-0.179149
0.138000		0.620000		-0.178799
0.139000		0.620000		-0.178466
0.140000		0.620000		-0.178149
0.141000		0.620000		-0.177849
0.142000		0.620000		-0.177564
0.143000		0.620000		-0.177294
0.144000		0.620000		-0.177040
0.145000		0.620000		-0.176800
0.146000		0.620000		-0.176574
0.147000		0.620000		-0.176363
0.148000		0.620000		-0.176165
0.149000		0.620000		-0.175981
0.150000		0.620000		-0.175810
0.151000		0.620000		-0.175652
0.152000		0.620000		-0.175506
0.153000		0.620000		-0.175372
0.154000		0.620000		-0.175251
0.155000		0.620000		-0.175140
0.156000		0.620000		-0.175041
0.157000		0.620000		-0.174953
0.158000		0.620000		-0.174876
0.159000		0.620000		-0.174809
0.160000		0.620000		-0.174752
0.161000		0.620000		-0.174704
0.162000		0.620000		-0.174667
0.163000		0.620000		-0.174638
0.164000		0.620000		-0.174619
0.165000		0.620000		-0.174608
0.166000		0.620000		-0.174605
0.167000		0.620000		-0.174611
0.168000		0.620000		-0.174625
0.169000		0.620000		-0.174646
0.170000		0.620000		-0.174675
0.171000		0.620000		-0.174711
0.172000		0.620000		-0.174754
0.173000		0.620000		-0.174804
0.174000		0.620000		-0.174860
0.175000		0.620000		-0.174923
0.176000		0.620000		-0.174992
0.177000		0.620000		-0.175066
0.178000		0.620000		-0.175146
0.179000		0.620000		-0.175232
0.180000		0.620000		-0.175323
0.181000		0.620000		-0.175419
0.182000		0.620000		-0.175520
0.183000		0.620000		-0.175626
0.184000		0.620000		-0.175737
0.185000		0.620000		-0.175851
0.186000		0.620000		-0.175970
0.187000		0.620000		-0.176093
0.188000		0.620000		-0.176220
0.189000		0.620000		-0.176351
0.190000		0.620000		-0.176485
0.191000		0.620000		-0.176622
0.192000		0.620000		-0.176763
0.193000		0.620000		-0.176907
0.194000		0.620000		-0.177054
0.195000		0.620000		-0.177204
0.196000		0.620000		-0.177357
0.197000		0.620000		-0.177512
0.198000		0.620000		-0.177670
0.199000		0.620000		-0.177830
0.200000		0.620000		-0.177992
0.100000		0.640000		-0.205370
0.101000		0.640000		-0.204291
0.102000		0.640000		-0.203230
0.103000		0.640000		-0.202188
0.104000		0.640000		-0.201166
0.105000		0.640000		-0.200164
0.106000		0.640000		-0.199182
0.107000		0.640000		-0.198221
0.108000		0.640000		-0.197281
0.109000		0.640000		-0.196362
0.110000		0.640000		-0.195465
0.111000		0.640000		-0.194590
0.112000		0.640000		-0.193736
0.113000		0.640000		-0.192904
0.114000		0.640000		-0.192094
0.115000		0.640000		-0.191305
0.116000		0.640000		-0.190539
0.117000		0.640000		-0.189794
0.118000		0.640000		-0.189071
0.119000		0.640000		-0.188370
0.120000		0.640000		-0.187690
0.121000		0.640000		-0.187031
0.122000		0.640000		-0.186394
0.123000		0.640000		-0.185778
0.124000		0.640000		-0.185182
0.125000		0.640000		-0.184608
0.126000		0.640000		-0.184053
0.127000		0.640000		-0.183519
0.128000		0.640000		-0.183004
0.129000		0.640000		-0.182509
0.130000		0.640000		-0.182034
0.131000		0.640000		-0.181577
0.132000		0.640000		-0.181140
0.133000		0.640000		-0.180721
0.134000		0.640000		-0.180320
0.135000		0.640000		-0.179936
0.136000		0.640000		-0.179571
0.137000		0.640000		-0.179222
0.138000		0.640000		-0.178891
0.139000		0.640000		-0.178576
0.140000		0.640000		-0.178278
0.141000		0.640000		-0.177995
0.142000		0.640000		-0.177728
0.143000		0.640000		-0.177476
0.144000		0.640000		-0.177239
0.145000		0.640000		-0.177017
0.146000		0.640000		-0.176810
0.147000		0.640000		-0.176616
0.148000		0.640000		-0.176436
0.149000		0.640000		-0.176269
0.150000		0.640000		-0.176115
0.151000		0.640000		-0.175974
0.152000		0.640000		-0.175845
0.153000		0.640000		-0.175729
0.154000		0.640000		-0.175624
0.155000		0.640000		-0.175531
0.156000		0.640000		-0.175449
0.157000		0.640000		-0.175378
0.158000		0.640000		-0.175317
0.159000		0.640000		-0.175267
0.160000		0.640000		-0.175227
0.161000		0.640000		-0.175196
0.162000		0.640000		-0.175175
0.163000		0.640000		-0.175163
0.164000		0.640000		-0.175160
0.165000		0.640000		-0.175166
0.166000		0.640000		-0.175180
0.167000		0.640000		-0.175203
0.168000		0.640000		-0.175233
0.169000		0.640000		-0.175271
0.170000		0.640000		-0.175316
0.171000		0.640000		-0.175368
0.172000		0.640000		-0.175428
0.173000		0.640000		-0.175494
0.174000		0.640000		-0.175567
0.175000		0.640000		-0.175646
0.176000		0.640000		-0.175731
0.177000		0.640000		-0.175821
0.178000		0.640000		-0.175918
0.179000		0.640000		-0.176020
0.180000		0.640000		-0.176127
0.181000		0.640000		-0.176239
0.182000		0.640000		-0.176356
0.183000		0.640000		-0.176478
0.184000		0.640000		-0.176605
0.185000		0.640000		-0.176735
0.186000		0.640000		-0.176870
0.187000		0.640000		-0.177009
0.188000		0.640000		-0.177152
0.189000		0.640000		-0.177298
0.190000		0.640000		-0.177448
0.191000		0.640000		-0.177601
0.192000		0.640000		-0.177758
0.193000		0.640000		-0.177918
0.194000		0.640000		-0.178080
0.195000		0.640000		-0.178245
0.196000		0.640000		-0.178413
0.197000		0.640000		-0.178584
0.198000		0.640000		-0.178757
0.199000		0.640000		-0.178932
0.200000		0.640000		-0.179110
0.100000		0.660000		-0.204969
0.101000		0.660000		-0.203900
0.102000		0.660000		-0.202851
0.103000		0.660000		-0.201822
0.104000		0.660000		-0.200814
0.105000		0.660000		-0.199825
0.106000		0.660000		-0.198858
0.107000		0.660000		-0.197912
0.108000		0.660000		-0.196987
0.109000		0.660000		-0.196084
0.110000		0.660000		-0.195203
0.111000		0.660000		-0.194343
0.112000		0.660000		-0.193505
0.113000		0.660000		-0.192689
0.114000		0.660000		-0.191895
0.115000		0.660000		-0.191123
0.116000		0.660000		-0.190373
0.117000		0.660000		-0.189645
0.118000		0.660000		-0.188938
0.119000		0.660000		-0.188253
0.120000		0.660000		-0.187589
0.121000		0.660000		-0.186947
0.122000		0.660000		-0.186326
0.123000		0.660000		-0.185725
0.124000		0.660000		-0.185146
0.125000		0.660000		-0.184587
0.126000		0.660000		-0.184048
0.127000		0.660000		-0.183529
0.128000		0.660000		-0.183030
0.129000		0.660000		-0.182551
0.130000		0.660000		-0.182090
0.131000		0.660000		-0.181649
0.132000		0.660000		-0.181227
0.133000		0.660000		-0.180822
0.134000		0.660000		-0.180436
0.135000		0.660000		-0.180068
0.136000		0.660000		-0.179717
0.137000		0.660000		-0.179384
0.138000		0.660000		-0.179067
0.139000		0.660000		-0.178766
0.140000		0.660000		-0.178482
0.141000		0.660000		-0.178214
0.142000		0.660000		-0.177962
0.143000		0.660000		-0.177724
0.144000		0.660000		-0.177502
0.145000		0.660000		-0.177294
0.146000		0.660000		-0.177100
0.147000		0.660000		-0.176921
0.148000		0.660000		-0.176755
0.149000		0.660000		-0.176602
0.150000		0.660000		-0.176462
0.151000		0.660000		-0.176335
0.152000		0.660000		-0.176221
0.153000		0.660000		-0.176118
0.154000		0.660000		-0.176028
0.155000		0.660000		-0.175949
0.156000		0.660000		-0.175881
0.157000		0.660000		-0.175823
0.158000		0.660000		-0.175777
0.159000		0.660000		-0.175741
0.160000		0.660000		-0.175715
0.161000		0.660000		-0.175698
0.162000		0.660000		-0.175691
0.163000		0.660000		-0.175694
0.164000		0.660000		-0.175705
0.165000		0.660000		-0.175725
0.166000		0.660000		-0.175753
0.167000		0.660000		-0.175790
0.168000		0.660000		-0.175834
0.169000		0.660000		-0.175886
0.170000		0.660000		-0.175946
0.171000		0.660000		-0.176013
0.172000		0.660000		-0.176086
0.173000		0.660000		-0.176167
0.174000		0.660000		-0.176254
0.175000		0.660000		-0.176347
0.176000		0.660000		-0.176447
0.177000		0.660000		-0.176552
0.178000		0.660000		-0.176663
0.179000		0.660000		-0.176780
0.180000		0.660000		-0.176901
0.181000		0.660000		-0.177028
0.182000		0.660000		-0.177160
0.183000		0.660000		-0.177296
0.184000		0.660000		-0.177437
0.185000		0.660000		-0.177582
0.186000		0.660000		-0.177732
0.187000		0.660000		-0.177885
0.188000		0.660000		-0.178043
0.189000		0.660000		-0.178204
0.190000		0.660000		-0.178368
0.191000		0.660000		-0.178536
0.192000		0.660000		-0.178707
0.193000		0.660000		-0.178881
0.194000		0.660000		-0.179059
0.195000		0.660000		-0.179238
0.196000		0.660000		-0.179421
0.197000		0.660000		-0.179606
0.198000		0.660000		-0.179794
0.199000		0.660000		-0.179984
0.200000		0.660000		-0.180176
0.100000		0.680000		-0.204878
0.101000		0.680000		-0.203816
0.102000		0.680000		-0.202774
0.103000		0.680000		-0.201753
0.104000		0.680000		-0.200752
0.105000		0.680000		-0.199773
0.106000		0.680000		-0.198814
0.107000		0.680000		-0.197878
0.108000		0.680000		-0.196963
0.109000		0.680000		-0.196070
0.110000		0.680000		-0.195198
0.111000		0.680000		-0.194349
0.112000		0.680000		-0.193522
0.113000		0.680000		-0.192716
0.114000		0.680000		-0.191933
0.115000		0.680000		-0.191172
0.116000		0.680000		-0.190432
0.117000		0.680000		-0.189714
0.118000		0.680000		-0.189018
0.119000		0.680000		-0.188344
0.120000		0.680000		-0.187691
0.121000		0.680000		-0.187059
0.122000		0.680000		-0.186448
0.123000		0.680000		-0.185859
0.124000		0.680000		-0.185289
0.125000		0.680000		-0.184741
0.126000		0.680000		-0.184213
0.127000		0.680000		-0.183704
0.128000		0.680000		-0.183216
0.129000		0.680000		-0.182746
0.130000		0.680000		-0.182296
0.131000		0.680000		-0.181866
0.132000		0.680000		-0.181453
0.133000		0.680000		-0.181059
0.134000		0.680000		-0.180683
0.135000		0.680000		-0.180325
0.136000		0.680000		-0.179984
0.137000		0.680000		-0.179661
0.138000		0.680000		-0.179354
0.139000		0.680000		-0.179064
0.140000		0.680000		-0.178790
0.141000		0.680000		-0.178532
0.142000		0.680000		-0.178290
0.143000		0.680000		-0.178062
0.144000		0.680000		-0.177850
0.145000		0.680000		-0.177652
0.146000		0.680000		-0.177469
0.147000		0.680000		-0.177300
0.148000		0.680000		-0.177144
0.149000		0.680000		-0.177002
0.150000		0.680000		-0.176872
0.151000		0.680000		-0.176756
0.152000		0.680000		-0.176652
0.153000		0.680000		-0.176560
0.154000		0.680000		-0.176480
0.155000		0.680000		-0.176411
0.156000		0.680000		-0.176354
0.157000		0.680000		-0.176308
0.158000		0.680000		-0.176272
